Id_Jogo,link_jogo,Torneio,Horario,Time1,Gol_T1,Gol_T2,Time2
4bC9BkKl,https://www.flashscore.com.br/jogo/4bC9BkKl/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 13:00,República Tcheca U18,0,0,Dinamarca U18
EajXlASk,https://www.flashscore.com.br/jogo/EajXlASk/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 12,25/03/2023 13:00,Yaiza,0,0,La Cuadra
nkGCZKcC,https://www.flashscore.com.br/jogo/nkGCZKcC/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 13:00,Colmar,0,0,St. Quentin
O29z75NG,https://www.flashscore.com.br/jogo/O29z75NG/#/resumo-de-jogo,NICARÁGUA# Liga Primera Sub-20 - Encerramento,25/03/2023 13:00,Managua FC U20,0,0,Ferretti U20
rwkdlvAS,https://www.flashscore.com.br/jogo/rwkdlvAS/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 13:00,Suíça U17,0,0,Albânia U17
8KzEy1QM,https://www.flashscore.com.br/jogo/8KzEy1QM/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 13:00,País de Gales U17,0,0,Islândia U17
z59wQ0Jj,https://www.flashscore.com.br/jogo/z59wQ0Jj/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 3,25/03/2023 13:15,Solares,0,0,Escobedo
hnT8FUBt,https://www.flashscore.com.br/jogo/hnT8FUBt/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 11,25/03/2023 13:30,Collerense,0,0,Santanyi
hSpQ9QuI,https://www.flashscore.com.br/jogo/hSpQ9QuI/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 11,25/03/2023 13:30,CE Sant Jordi,0,0,Andratx
QaRGD8tg,https://www.flashscore.com.br/jogo/QaRGD8tg/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 11,25/03/2023 13:30,PE Sant Jordi,0,0,Poblense
4pZgR44C,https://www.flashscore.com.br/jogo/4pZgR44C/#/resumo-de-jogo,ITÁLIA# Série C - Grupo C,25/03/2023 13:30,Taranto,0,0,Avellino
Q9v4qnKt,https://www.flashscore.com.br/jogo/Q9v4qnKt/#/resumo-de-jogo,ITÁLIA# Série C - Grupo C,25/03/2023 13:30,Potenza,0,0,Juve Stabia
8b7lcYK9,https://www.flashscore.com.br/jogo/8b7lcYK9/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 12,25/03/2023 13:30,Santa Ursula,0,0,Lanzarote
jLmchLOf,https://www.flashscore.com.br/jogo/jLmchLOf/#/resumo-de-jogo,ITÁLIA# Série C - Grupo B,25/03/2023 13:30,Rimini,0,0,Reggiana
zsRRiUkh,https://www.flashscore.com.br/jogo/zsRRiUkh/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 10,25/03/2023 13:30,Conil,0,0,Puente Genil
za6KixH2,https://www.flashscore.com.br/jogo/za6KixH2/#/resumo-de-jogo,MALI# Divisão Premier,25/03/2023 13:30,LC Bamako,0,0,Real Bamako
Y3FlK20K,https://www.flashscore.com.br/jogo/Y3FlK20K/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 6,25/03/2023 13:30,Acero,0,0,Patacona
EHs1YtyI,https://www.flashscore.com.br/jogo/EHs1YtyI/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 3,25/03/2023 13:30,Saguntino,0,0,Olot
KrUwuSpE,https://www.flashscore.com.br/jogo/KrUwuSpE/#/resumo-de-jogo,SENEGAL# Ligue 1,25/03/2023 13:30,Teungueth,0,0,Excellence
bZSsvn0K,https://www.flashscore.com.br/jogo/bZSsvn0K/#/resumo-de-jogo,SENEGAL# Ligue 1,25/03/2023 13:30,Jaraaf,0,0,Douanes
OSzp8iAA,https://www.flashscore.com.br/jogo/OSzp8iAA/#/resumo-de-jogo,BÉLGICA# 1ª Liga Nacional - Feminina,25/03/2023 13:30,Mons F,0,0,Famkes Merkem F
l8cLlpdi,https://www.flashscore.com.br/jogo/l8cLlpdi/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 3,25/03/2023 13:45,Revilla,0,0,Tropezon
jZSvKFgP,https://www.flashscore.com.br/jogo/jZSvKFgP/#/resumo-de-jogo,ALEMANHA# Bundesliga Feminina,25/03/2023 13:55,Bayern de Munique F,0,0,Wolfsburg F
jX3mudLD,https://www.flashscore.com.br/jogo/jX3mudLD/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 14:00,Lyon - La Duchere,0,0,Sete
naw7W3HD,https://www.flashscore.com.br/jogo/naw7W3HD/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 14:00,Louhans Cuiseaux,0,0,Saint Priest
AXU6EEVn,https://www.flashscore.com.br/jogo/AXU6EEVn/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 2,25/03/2023 14:00,Utebo FC,0,0,Gernika
beGwWq0T,https://www.flashscore.com.br/jogo/beGwWq0T/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 14:00,Inglaterra U21,0,0,França U21
hbXst1Yu,https://www.flashscore.com.br/jogo/hbXst1Yu/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 14:00,Países Baixos U21,0,0,Noruega U21
bRQWYrzE,https://www.flashscore.com.br/jogo/bRQWYrzE/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Trelissac,0,0,Chamalieres
E11rNdQB,https://www.flashscore.com.br/jogo/E11rNdQB/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 1,25/03/2023 14:00,Real Avilés,0,0,Rayo Cantabria
raGS5K55,https://www.flashscore.com.br/jogo/raGS5K55/#/resumo-de-jogo,REPÚBLICA TCHECA# Stredocesky KP,25/03/2023 14:00,Pruhonice,0,0,Union Beroun
vZZbYPn1,https://www.flashscore.com.br/jogo/vZZbYPn1/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 14:00,Hyeres,0,0,Toulon
dMnlAacD,https://www.flashscore.com.br/jogo/dMnlAacD/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Saumur,0,0,Bergerac
AgQyXx0s,https://www.flashscore.com.br/jogo/AgQyXx0s/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo A,25/03/2023 14:00,Chambly,0,0,Rennes II
IPChTfa6,https://www.flashscore.com.br/jogo/IPChTfa6/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo A,25/03/2023 14:00,Chateaubriant,0,0,Blois
YXY9yJiQ,https://www.flashscore.com.br/jogo/YXY9yJiQ/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo A,25/03/2023 14:00,Evreux,0,0,Granville
pU9IehdR,https://www.flashscore.com.br/jogo/pU9IehdR/#/resumo-de-jogo,REPÚBLICA TCHECA# Liberecky KP,25/03/2023 14:00,Straz p. Ralskem,0,0,Hradek nad Nisou
hQ55Ms1r,https://www.flashscore.com.br/jogo/hQ55Ms1r/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 14:00,Armênia,0,0,Turquia
b5c6EBa9,https://www.flashscore.com.br/jogo/b5c6EBa9/#/resumo-de-jogo,ESLOVÊNIA# 3. SNL - Leste,25/03/2023 14:00,Dobrovce,0,0,Sampion Celje
0l2cSEEC,https://www.flashscore.com.br/jogo/0l2cSEEC/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo A,25/03/2023 14:00,Guingamp II,0,0,Saint-Malo
dvfeYEZs,https://www.flashscore.com.br/jogo/dvfeYEZs/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 14:00,Belarus,0,0,Suíça
SteXDsbl,https://www.flashscore.com.br/jogo/SteXDsbl/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Andrezieux,0,0,Vierzon
A5pxD1Df,https://www.flashscore.com.br/jogo/A5pxD1Df/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Angouleme,0,0,Angers II
ldqtCLS0,https://www.flashscore.com.br/jogo/ldqtCLS0/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Bourges 18,0,0,Moulins-Yzeure
6iUvXM4Q,https://www.flashscore.com.br/jogo/6iUvXM4Q/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Nantes II,0,0,Stade Bordelais
IVmpBur7,https://www.flashscore.com.br/jogo/IVmpBur7/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:00,Romorantin,0,0,GOAL FC
8phnxlDp,https://www.flashscore.com.br/jogo/8phnxlDp/#/resumo-de-jogo,PAÍSES BAIXOS# 3ª Divisão,25/03/2023 14:00,De Treffers,0,0,Jong Sparta Rotterdam
88v3Xq27,https://www.flashscore.com.br/jogo/88v3Xq27/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 14:00,Jura Sud,0,0,Canet Roussillon
2yc41MeH,https://www.flashscore.com.br/jogo/2yc41MeH/#/resumo-de-jogo,SUÍÇA# Superliga Feminina,25/03/2023 14:00,Luzern F,0,0,Zurich F
8EFevcsc,https://www.flashscore.com.br/jogo/8EFevcsc/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 14:00,Espanha U19,0,0,Luxemburgo U19
AsOVdaYJ,https://www.flashscore.com.br/jogo/AsOVdaYJ/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 14:00,Emirados Árabes Unidos U18,0,0,Países Baixos U18
Y5CYzFwJ,https://www.flashscore.com.br/jogo/Y5CYzFwJ/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 18,25/03/2023 14:00,Villarrubia,0,0,Villacanas
QJ1Yetce,https://www.flashscore.com.br/jogo/QJ1Yetce/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 14:00,Aris (Cyp),0,0,RFS (Lat)
hKM5sUEm,https://www.flashscore.com.br/jogo/hKM5sUEm/#/resumo-de-jogo,ALEMANHA# Oberliga Schleswig-Holstein,25/03/2023 14:00,Oldenburger,0,0,Bordesholm
MN0mj0uG,https://www.flashscore.com.br/jogo/MN0mj0uG/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 14:00,Noruega U17,0,0,Eslovênia U17
jFCvrVo9,https://www.flashscore.com.br/jogo/jFCvrVo9/#/resumo-de-jogo,EUROPA# Eurocopa - Qualificação,25/03/2023 14:00,Israel,0,0,Kosovo
6gqZjMSn,https://www.flashscore.com.br/jogo/6gqZjMSn/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,Wasquehal,0,0,Fleury-Merogis
zBh3dr5P,https://www.flashscore.com.br/jogo/zBh3dr5P/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,Sainte-Genevieve,0,0,Boulogne
CWqVi2Dt,https://www.flashscore.com.br/jogo/CWqVi2Dt/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,Lusitanos,0,0,Haguenau
QZR3ysTa,https://www.flashscore.com.br/jogo/QZR3ysTa/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,Furiani Agliani,0,0,Creteil
fFFGYvDI,https://www.flashscore.com.br/jogo/fFFGYvDI/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,FC 93,0,0,Reims II
0tWGNTkt,https://www.flashscore.com.br/jogo/0tWGNTkt/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 14:00,Grasse,0,0,Lyon II
0trGt9UN,https://www.flashscore.com.br/jogo/0trGt9UN/#/resumo-de-jogo,IRLANDA# Liga Nacional Feminina,25/03/2023 14:00,Sligo Rovers F,0,0,Treaty Utd F
MHJawHd3,https://www.flashscore.com.br/jogo/MHJawHd3/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 14:00,Portugal U19,0,0,Republica Tcheca U19
8bH8z1r6,https://www.flashscore.com.br/jogo/8bH8z1r6/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,ASM Belfort,0,0,Metz II
l6M3JunU,https://www.flashscore.com.br/jogo/l6M3JunU/#/resumo-de-jogo,REPÚBLICA TCHECA# CFL - Grupo A,25/03/2023 14:00,Karlovy Vary,0,0,Pisek
SdBXZsjB,https://www.flashscore.com.br/jogo/SdBXZsjB/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 14:00,França U19,0,0,Noruega U19
Y5EKXbSO,https://www.flashscore.com.br/jogo/Y5EKXbSO/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo B,25/03/2023 14:00,Epinal,0,0,Besançon
lvvFMrKR,https://www.flashscore.com.br/jogo/lvvFMrKR/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 4,25/03/2023 14:00,Urduliz,0,0,Anaitasuna FT
APWH2Qca,https://www.flashscore.com.br/jogo/APWH2Qca/#/resumo-de-jogo,ESPANHA# Liga F Feminina,25/03/2023 14:15,Barcelona F,0,0,Real Madrid F
n9SCElRn,https://www.flashscore.com.br/jogo/n9SCElRn/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 11,25/03/2023 14:15,Manacor,0,0,Binissalem
r5RcZcQI,https://www.flashscore.com.br/jogo/r5RcZcQI/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 16,25/03/2023 14:30,Yague,0,0,Casalarreina
I7HLuFBJ,https://www.flashscore.com.br/jogo/I7HLuFBJ/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 14:30,Vietnam U23,0,0,Emirados Árabes Unidos U23
vZDlUzp0,https://www.flashscore.com.br/jogo/vZDlUzp0/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo A,25/03/2023 14:30,Vannes,0,0,Chartres
vo4WtnEe,https://www.flashscore.com.br/jogo/vo4WtnEe/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV B,25/03/2023 14:30,Hades,0,0,Lyra-Lierse Berlaar
WQHLRfOE,https://www.flashscore.com.br/jogo/WQHLRfOE/#/resumo-de-jogo,ESCÓCIA# SWPL 1 Feminina - Disputa do Título,25/03/2023 14:30,Hibernian F,0,0,Glasgow City F
tQrEMZ4s,https://www.flashscore.com.br/jogo/tQrEMZ4s/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 14:30,Coreia do Sul U22,0,0,Iraque U23
xWvl7BPG,https://www.flashscore.com.br/jogo/xWvl7BPG/#/resumo-de-jogo,BÉLGICA# 1ª Liga Nacional - Feminina,25/03/2023 14:30,Waregem II F,0,0,Zwevezele F
CUUzY2kK,https://www.flashscore.com.br/jogo/CUUzY2kK/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo D,25/03/2023 14:30,Lorient II,0,0,Les Herbiers
KbviJBYj,https://www.flashscore.com.br/jogo/KbviJBYj/#/resumo-de-jogo,INGLATERRA# Superliga Feminina,25/03/2023 14:30,Manchester Utd F,0,0,West Ham F
lp5lNlZ3,https://www.flashscore.com.br/jogo/lp5lNlZ3/#/resumo-de-jogo,ESPANHA# LaLiga2,25/03/2023 14:30,Alavés,0,0,Tenerife
hCp6O4kF,https://www.flashscore.com.br/jogo/hCp6O4kF/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 4,25/03/2023 14:30,SD Deusto,0,0,Durango
bTFdAx0J,https://www.flashscore.com.br/jogo/bTFdAx0J/#/resumo-de-jogo,EMIRADOS ÁRABES UNIDOS# Divisão 1,25/03/2023 15:00,Masafi,0,0,Al Urooba
21twJU3J,https://www.flashscore.com.br/jogo/21twJU3J/#/resumo-de-jogo,EMIRADOS ÁRABES UNIDOS# Divisão 1,25/03/2023 15:00,Masfut,0,0,Dubai City
hKOl6Ry7,https://www.flashscore.com.br/jogo/hKOl6Ry7/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 15:00,Síria,0,0,Tailândia
KxHhBIpD,https://www.flashscore.com.br/jogo/KxHhBIpD/#/resumo-de-jogo,EMIRADOS ÁRABES UNIDOS# Divisão 1,25/03/2023 15:00,Al Thaid,0,0,Fursan Hispania
lbtuMCLJ,https://www.flashscore.com.br/jogo/lbtuMCLJ/#/resumo-de-jogo,ÁUSTRIA# Liga Regional Central,25/03/2023 15:00,Weindorf St. Anna,0,0,Vocklamarkt
hWQNDkMK,https://www.flashscore.com.br/jogo/hWQNDkMK/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV A,25/03/2023 15:00,Westhoek,0,0,Dikkelvenne
OQiaeANl,https://www.flashscore.com.br/jogo/OQiaeANl/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 15:00,Emirados Árabes Unidos,0,0,Tajiquistão
vmRpKvwa,https://www.flashscore.com.br/jogo/vmRpKvwa/#/resumo-de-jogo,LITUÂNIA# I Lyga,25/03/2023 15:00,Kauno Zalgiris 2,0,0,Transinvest
xWSYVb47,https://www.flashscore.com.br/jogo/xWSYVb47/#/resumo-de-jogo,BRASIL# Campeonato Paulista A2 - Playoffs,25/03/2023 15:00,Piracicaba,0,0,Ponte Preta
Q12kCbV6,https://www.flashscore.com.br/jogo/Q12kCbV6/#/resumo-de-jogo,EMIRADOS ÁRABES UNIDOS# Divisão 1,25/03/2023 15:00,Al Arabi,0,0,Al Rams
ziUCHmnC,https://www.flashscore.com.br/jogo/ziUCHmnC/#/resumo-de-jogo,BRASIL# Campeonato Capixaba - Playoffs,25/03/2023 15:00,Nova Venecia,0,0,Rio Branco-ES
hKvJhK0t,https://www.flashscore.com.br/jogo/hKvJhK0t/#/resumo-de-jogo,DJIBOUTI# Divisão 1,25/03/2023 15:00,ASC Hayab,0,0,Nurie Transit
IyiLEtOs,https://www.flashscore.com.br/jogo/IyiLEtOs/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 6,25/03/2023 15:00,Ilicitano,0,0,Rayo Ibense
8WxQYtB2,https://www.flashscore.com.br/jogo/8WxQYtB2/#/resumo-de-jogo,ESPANHA# Primeira RFEF - Grupo 2,25/03/2023 15:00,Sabadell,0,0,Barcelona B
2VVYWKuF,https://www.flashscore.com.br/jogo/2VVYWKuF/#/resumo-de-jogo,ESPANHA# Primeira RFEF - Grupo 2,25/03/2023 15:00,SD Logrones,0,0,Eldense
IJojznIl,https://www.flashscore.com.br/jogo/IJojznIl/#/resumo-de-jogo,FRANÇA# Nacional 2 - Grupo C,25/03/2023 15:00,Ales,0,0,Thonon-Evian
2BoyCsrJ,https://www.flashscore.com.br/jogo/2BoyCsrJ/#/resumo-de-jogo,ISRAEL# Liga Alef Norte,25/03/2023 15:00,Tayibe,0,0,Maccabi Nujeidat Ahmad
zajxY8Xh,https://www.flashscore.com.br/jogo/zajxY8Xh/#/resumo-de-jogo,EUA# NWSL Feminina,25/03/2023 15:00,North Carolina Courage F,0,0,Kansas City Current F
jm4j0OgG,https://www.flashscore.com.br/jogo/jm4j0OgG/#/resumo-de-jogo,ESPANHA# Primeira RFEF - Grupo 1,25/03/2023 15:00,Córdoba,0,0,Ferrol
I3LR9jpI,https://www.flashscore.com.br/jogo/I3LR9jpI/#/resumo-de-jogo,ESPANHA# Segunda RFEF - Grupo 2,25/03/2023 15:00,Real Sociedad C,0,0,Brea
nNg5hhNr,https://www.flashscore.com.br/jogo/nNg5hhNr/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 15:00,Hartford Athletic,0,0,Birmingham
dlmZi01d,https://www.flashscore.com.br/jogo/dlmZi01d/#/resumo-de-jogo,ESPANHA# Primeira RFEF - Grupo 1,25/03/2023 15:00,Linares,0,0,Algeciras
27wzPeDK,https://www.flashscore.com.br/jogo/27wzPeDK/#/resumo-de-jogo,MÉXICO# Liga MX Feminina - Encerramento,25/03/2023 15:00,Cruz Azul F,0,0,Juarez F
bwTaNDv9,https://www.flashscore.com.br/jogo/bwTaNDv9/#/resumo-de-jogo,AMÉRICA DO NORTE E CENTRAL# Liga das Nações da CONCACAF - Liga B,25/03/2023 15:00,Bermuda,0,0,Guyana
ABF9PJ5r,https://www.flashscore.com.br/jogo/ABF9PJ5r/#/resumo-de-jogo,BRASIL# Campeonato Sergipano - Rebaixamento - Playoffs,25/03/2023 15:15,America SE,0,0,Estanciano
4MnPl68D,https://www.flashscore.com.br/jogo/4MnPl68D/#/resumo-de-jogo,BRASIL# Campeonato Tocantinense - Playoffs,25/03/2023 15:30,Bela Vista,0,0,Capital FC
b3vZRahS,https://www.flashscore.com.br/jogo/b3vZRahS/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 15:30,Excursionistas,0,0,Yupanqui
QuHZo2wI,https://www.flashscore.com.br/jogo/QuHZo2wI/#/resumo-de-jogo,BRASIL# Campeonato Piauiense,25/03/2023 15:30,Corisabbá,0,0,River-PI
6w1YmO85,https://www.flashscore.com.br/jogo/6w1YmO85/#/resumo-de-jogo,BRASIL# Campeonato Piauiense,25/03/2023 15:30,Fluminense-PI,0,0,4 de Julho Esporte
K2GwoMhO,https://www.flashscore.com.br/jogo/K2GwoMhO/#/resumo-de-jogo,BRASIL# Campeonato Piauiense,25/03/2023 15:30,Comercial-PI,0,0,Parnahyba
naZ8ESjU,https://www.flashscore.com.br/jogo/naZ8ESjU/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 15:30,Flandria,0,0,Def. de Belgrano
zVdGfAFr,https://www.flashscore.com.br/jogo/zVdGfAFr/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV A,25/03/2023 15:30,Oudenaarde,0,0,Erpe-Mere
0ne5KHp2,https://www.flashscore.com.br/jogo/0ne5KHp2/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 15:30,Central Córdoba,0,0,Deportivo Espanol
hpUy64jq,https://www.flashscore.com.br/jogo/hpUy64jq/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 15:30,CA Estudiantes,0,0,Brown Adrogue
UidKgUUl,https://www.flashscore.com.br/jogo/UidKgUUl/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV A,25/03/2023 15:30,Oostkamp,0,0,Waregem 2
4MCaPhi4,https://www.flashscore.com.br/jogo/4MCaPhi4/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 15:30,Villa Dalmine,0,0,Ferro
Y7u4Dmwk,https://www.flashscore.com.br/jogo/Y7u4Dmwk/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 15:30,Bahrein,0,0,Palestina
Qg2MVPyc,https://www.flashscore.com.br/jogo/Qg2MVPyc/#/resumo-de-jogo,ARGENTINA# Primera D (5ª Divisão) - Abertura,25/03/2023 15:30,Mercedes,0,0,Central Ballester
GrR0NJ0q,https://www.flashscore.com.br/jogo/GrR0NJ0q/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 15:30,San Martin Burzaco,0,0,Puerto Nuevo
fZP4MwGk,https://www.flashscore.com.br/jogo/fZP4MwGk/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 15:30,General Lamadrid,0,0,Midland
nV3mcHrn,https://www.flashscore.com.br/jogo/nV3mcHrn/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 15:30,HIFK (Fin),0,0,Atlantis (Fin)
hI1v3X9T,https://www.flashscore.com.br/jogo/hI1v3X9T/#/resumo-de-jogo,ARGENTINA# Primera B (3ª Divisão) - Abertura,25/03/2023 15:30,Dock Sud,0,0,Sacachispas
nkt0bLsK,https://www.flashscore.com.br/jogo/nkt0bLsK/#/resumo-de-jogo,ARGENTINA# Primeira A - Feminina - Abertura,25/03/2023 15:30,Platense F,0,0,Gimnasia L.P. F
j7thMfAi,https://www.flashscore.com.br/jogo/j7thMfAi/#/resumo-de-jogo,ARGENTINA# Primera B (3ª Divisão) - Abertura,25/03/2023 15:30,Comunicaciones,0,0,Colegiales
xjwBcBXj,https://www.flashscore.com.br/jogo/xjwBcBXj/#/resumo-de-jogo,ARGENTINA# Primera B (3ª Divisão) - Abertura,25/03/2023 15:30,Canuelas,0,0,Villa San Carlos
0GAz8Mqj,https://www.flashscore.com.br/jogo/0GAz8Mqj/#/resumo-de-jogo,ARGENTINA# Primera D (5ª Divisão) - Abertura,25/03/2023 15:30,El Porvenir,0,0,Def. de Cambaceres
CjEv7tad,https://www.flashscore.com.br/jogo/CjEv7tad/#/resumo-de-jogo,ARGENTINA# Primera D (5ª Divisão) - Abertura,25/03/2023 15:30,Deportivo Paraguayo,0,0,Lugano
fqLaIAi5,https://www.flashscore.com.br/jogo/fqLaIAi5/#/resumo-de-jogo,ARGENTINA# Primera B Nacional (2ª Divisão),25/03/2023 15:30,Agropecuario,0,0,San Martin Tucuman
4p1QUqi3,https://www.flashscore.com.br/jogo/4p1QUqi3/#/resumo-de-jogo,ARGENTINA# Primera D (5ª Divisão) - Abertura,25/03/2023 15:30,Argentino de Rosario,0,0,CSR Espanol
2yoQTLNF,https://www.flashscore.com.br/jogo/2yoQTLNF/#/resumo-de-jogo,ARGENTINA# Primera C (4ª Divisão) - Abertura,25/03/2023 15:30,Victoriano A.,0,0,Leandro N. Alem
6DofFCot,https://www.flashscore.com.br/jogo/6DofFCot/#/resumo-de-jogo,BRASIL# Campeonato Brasiliense - Playoffs,25/03/2023 15:30,Paranoa,0,0,Real Brasilia
bav7biIp,https://www.flashscore.com.br/jogo/bav7biIp/#/resumo-de-jogo,ARGENTINA# Primera B (3ª Divisão) - Abertura,25/03/2023 15:30,UAI Urquiza,0,0,San Miguel
vFcz4DfN,https://www.flashscore.com.br/jogo/vFcz4DfN/#/resumo-de-jogo,ARGENTINA# Primera B (3ª Divisão) - Abertura,25/03/2023 15:30,Talleres (R.E),0,0,Fenix
fgnJ4k62,https://www.flashscore.com.br/jogo/fgnJ4k62/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV B,25/03/2023 16:00,Sp. Hasselt,0,0,Tongeren
hl8zt6T1,https://www.flashscore.com.br/jogo/hl8zt6T1/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV B,25/03/2023 16:00,KRC Mechelen,0,0,City Pirates
re0Ohlpe,https://www.flashscore.com.br/jogo/re0Ohlpe/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV A,25/03/2023 16:00,KRC Gent,0,0,Cercle Brugge 2
tpg9iCxk,https://www.flashscore.com.br/jogo/tpg9iCxk/#/resumo-de-jogo,EUA# USL Championship,25/03/2023 16:00,Louisville City,0,0,El Paso
YqoN39L8,https://www.flashscore.com.br/jogo/YqoN39L8/#/resumo-de-jogo,BÉLGICA# 2ª Divisão Amadora - Grupo VFV B,25/03/2023 16:00,K. Berchem Sport,0,0,FC Lebbeke
MwBd3exB,https://www.flashscore.com.br/jogo/MwBd3exB/#/resumo-de-jogo,BÉLGICA# 4ª Divisão - Grupo ACFF,25/03/2023 16:00,Waremme,0,0,Solieres Sport
